softwareComponent,applicationComponent,objectType,objectName,classification,comment,successorObjectType,successorObjectName
SAP_BASIS,BC-SRV-ASF-UOM,FUNC,UNIT_OF_MEASURE_ISO_TO_SAP,TI3,,,
SAP_BASIS,BC-SRV-ASF-UOM,FUNC,UNIT_OF_MEASURE_SAP_TO_ISO,TI3,,,
SAP_BASIS,BC-MID-ALE,FUNC,UNIT_OF_MEASURE_SAP_TO_ISO ,TI3,,,
SAP_BASIS,BC-SRV-ASF-UOM,FUNC,UNIT_OF_MEASUREMENT_HELP,TI3,,,
SAP_BASIS,BC-SRV-ASF-UOM,FUNC,UNIT_PARAMETERS_GET,TI3,,,
SAP_BASIS,BC-UPG-TLS-TLA,FUNC,UPG_GET_UPGRADE_INFO,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-FES-GRA,FUNC,UPLOAD,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SEC-USR-ADM,FUNC,USER_EXISTS,NA,Successor: FUNC BAPI_USER_EXISTENCE_CHECK,FUNC,BAPI_USER_EXISTENCE_CHECK
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_AUTHORITY_CHECK,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_ENQUEUE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_FILL_WHERETAB,NA,Successor: FUNC FREE_SELECTIONS_RANGE_2_WHERE,FUNC,FREE_SELECTIONS_RANGE_2_WHERE
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_GET_CLIENT_STATE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_GET_DATA,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_GET_DDIC_INFO,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_GET_FIELDTAB,NA,Successor: FUNC VIEW_GET_DDIC_INFO,FUNC,VIEW_GET_DDIC_INFO
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_MAINTENANCE_CALL,TI3,,,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEW_RANGETAB_TO_SELLIST,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEWCLUSTER_GET_DEFINITION,TI3,,,
SAP_BASIS,BC-CUS-TOL-TME,FUNC,VIEWCLUSTER_MAINTENANCE_CALL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCA,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCC,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCF,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCG,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TBCO,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TBCR ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TBCT ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TBFM ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TBHL ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TCNC,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TCNG,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TCNL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TCNN,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TCNO,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TFAT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_TFMT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TFRSP ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TFTBY ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TGMF ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWFRAME_V_THLT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TLTYP ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TPATT ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TSTRK ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWFRAME_V_TWCOL ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCA,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCC,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCF,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCG,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TBCO,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TBCR ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TBCT ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TBFM ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TBHL ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TCNC,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TCNG,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TCNL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TCNN,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TCNO,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TFAT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_TFMT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TFRSP ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TFTBY ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TGMF ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,VIEWPROC_V_THLT,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TLTYP ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TPATT ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TSTRK ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"VIEWPROC_V_TWCOL ",TI3,,,
SAP_BASIS,BC-FES-GUI,FUNC,VRM_DELETE_VALUES,TI3,,,
SAP_BASIS,BC-FES-GUI,FUNC,VRM_GET_VALUES,TI3,,,
SAP_BASIS,BC-FES-GUI,FUNC,VRM_SET_VALUES,TI3,,,
SAP_BASIS,BC-WD-ABA,FUNC,WDR_CFG_AFTER_IMPORT,TI3,,,
SAP_BASIS,BC-SRV-SCR,FUNC,WRITE_FORM,TI3,,,
SAP_BASIS,BC-SRV-SCR,FUNC,WRITE_FORM_LINES,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_DOWNLOAD,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,WS_DOWNLOAD_WAN,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_EXCEL,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_EXECUTE,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,WS_FILE_ATTRIB,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_FILE_COPY,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,"WS_FILE_COPY ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_FILE_DELETE,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,"WS_FILE_DELETE ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_FILENAME_GET,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,WS_FILENAME_GET,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,WS_MSG,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-FES-GRA,FUNC,WS_QUERY,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,WS_ULDL_PATH,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,WS_UPLOAD,NA,Successor: CLAS CL_GUI_FRONTEND_SERVICES,CLAS,CL_GUI_FRONTEND_SERVICES
SAP_BASIS,BC-FES-GRA,FUNC,"WS_VOLUME_GET ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,"WS_VOLUME_SET ",TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,XXL_FULL_API,TI3,,,
SAP_BASIS,BC-FES-GRA,FUNC,XXL_SIMPLE_API,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_GUI_ALV_GRID,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_SELECTION_IDA,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_TABLE_DISPLAY_OPT,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_TOOLBAR_IDA,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_ALV_RM_GRID_FRIEND,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_EXPORT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_EVENTS_ADAPTER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_FULLSCREEN_IDA,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_TABLE,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_TYPES_IDA,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_VERI_DATAREF_TYPE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_FIELD_CATALOG_IDA,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_VERI_TYPES,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,K_KKB_SUMLEVEL_OF_LIST_GET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_GRID_DISPLAY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,K_KKB_LIST_LAYOUT_INFO_GET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_BLOCK_LIST_HS_APPEND,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,DDIC_DATA_DESCRIPTION_SCAN,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,ALV_GROUPLEVELS_GET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMN,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_GRID_ADAPTER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_EXTRACT_AT_F4_P_EX2,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_EXTRACT_AT_F4_P_EX1,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_FILTER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_BDS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_EXTRACT_AT_SELSCREEN,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_TRACE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SCREEN,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMN_HIERSEQ,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMNS_TREE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_EVENT_TOOLBAR_SET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_GUI_ALV_GRID_BASE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_DD_LISTBOX,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_EXTRACT_AT_INIT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_IDA_CALC_FIELD_HANDLER,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_LAYOUT,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_SINGLE_ITEM_SELECTION,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_ITEM_TYPE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_DD_DOUBLE_LISTBOX,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_AGGREGATION,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,K_KKB_LIST_DISPLAY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_EXTRACT_LOAD,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,ALV_XXL_CALL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_ACTION_INFO,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LT_VARIANTS_READ_FROM_LTDX,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LT_VARIANT_LOAD,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_MODEL_LIST,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_PICTURE,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_COMMENTARY_WRITE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_ABAP,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FUNCTIONS,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_TRANSFER_DATA_BACK,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_FIELDCATALOG_MERGE,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_GUI_TABLE_IDA,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_ADAPTER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_HIERSEQ_LEVEL,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_TRANSFER_TO_SLIS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LT_DBDATA_READ_FROM_LTDX,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_NODE_RELATION,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_EVENTS_TREE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_TREE_BASE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FULLSCREEN_ADAPTER,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_UIE,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,K_KKB_FIELDCAT_MERGE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_LAYOUT_DATA_GRID,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_DISPLAY_SETTINGS,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_VARIANT_SAVE_LOAD,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_MODEL_BASE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FILTER,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_EVENTS_LIST,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMNS_HIERSEQ,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_ABSTRACT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_CONTROLLER_MODEL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_EVENTS_TABLE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_EVENTS_HIERSEQ,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_ITEM,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FUNCTIONS_LIST,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FUNCTIONS_TREE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_SORT,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_DYDOS,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_LIST_LAYOUT_INFO_SET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_LIST_DISPLAY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FUNCTION,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_TRANSFER_TO_KKBLO,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_PRINT,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_EVENTS_TREE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FUNCTIONAL_SETTINGS,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_TOOLTIP,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_BLOCK_LIST_APPEND,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_BLOCK_LIST_DISPLAY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_VARIANT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_TREE_SETTINGS,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_BOOL_SAP,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_VARIANT_SELECT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_BLOCK_LIST_INIT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_GRID_LAYOUT_INFO_GET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CX_SALV_ACCESS_ERROR,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CX_SALV_STATIC_CHECK,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_SELECTIONS,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_DATA_DESCR,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_NODES,TI3,,,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_AGGREGATION,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_TRANSFER_DATA,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMNS_TABLE,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_FIELDCAT_COMPLETE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_VARIANT_SELECT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FILTERS,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_HEADER_INFO,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_GRID_COMMENTARY_SET,TI3,"No official API, usage acceptable ",,
SAP_BASIS,BC-SRV-ALV,INTF,IF_SALV_C_FUNCTION_POSITION,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,K_KKB_SELECTIONS_READ,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_GLOBALS_FOR_OUTPUT,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_ALV_EVENT_DATA,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_CONTENT,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_TRANSFER_FROM_KKBLO,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_TEXT,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_COLUMN_LIST,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_MODEL,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_SORT_APPLY,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_LAYOUT_LOGO,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_UIE_TEXT_VIEW,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_NODE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_GUI_ALV_TREE_SIMPLE,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_EVENTS,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_ELEMENT,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CX_SALV_NOT_FOUND,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,REUSE_ALV_LIST_LAYOUT_INFO_GET,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_HIERSEQ_TABLE,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_UIE_LAYOUT_GRID,TI3,,,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_CONTROLLER_METADATA,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CL_SALV_FORM_LABEL,TI3,,,
SAP_BASIS,BC-SRV-ALV,FUNC,LVC_TRANSFER_FROM_SLIS,NA,"Must not be used (obsolete, internal usage only, possible upgrade issues,…)",,
SAP_BASIS,BC-SRV-ALV,CLAS,CX_SALV_EXISTING,TI3,,,
